,TF,gene_id,effect,ev_level
5460,rpoD,b4484,+,
5461,rpoD,b4488_1,+,
5462,rpoD,b4490_1,+,
5463,rpoE,b0049,+,
5464,rpoE,b0050,+,
5465,rpoE,b0051,+,
5466,rpoE,b0052,+,
5467,rpoE,b0053,+,
5468,rpoE,b0054,+,
5469,rpoE,b0161,+,
5470,rpoE,b0176,+,
5471,rpoE,b0177,+,
5472,rpoE,b0178,+,
5473,rpoE,b0179,+,
5474,rpoE,b0180,+,
5475,rpoE,b0181,+,
5476,rpoE,b0182,+,
5477,rpoE,b0183,+,
5478,rpoE,b0184,+,
5479,rpoE,b0294,+,
5480,rpoE,b0301,+,
5481,rpoE,b0303,+,
5482,rpoE,b0304,+,
5483,rpoE,b0377,+,
5484,rpoE,b0378,+,
5485,rpoE,b0438,+,
5486,rpoE,b0439,+,
5487,rpoE,b0443,+,
5488,rpoE,b0471,+,
5489,rpoE,b0472,+,
5490,rpoE,b0554,+,
5491,rpoE,b0555,+,
5492,rpoE,b0556,+,
5493,rpoE,b0691,+,
5494,rpoE,b0872,+,
5495,rpoE,b0873,+,
5496,rpoE,b1013,+,
5497,rpoE,b1048,+,
5498,rpoE,b1049,+,
5499,rpoE,b1112,+,
5500,rpoE,b1129,+,
5501,rpoE,b1465,+,
5502,rpoE,b1466,+,
5503,rpoE,b1643,+,
5504,rpoE,b1644,+,
5505,rpoE,b1645,+,
5506,rpoE,b1653,+,
5507,rpoE,b1707,+,
5508,rpoE,b1806,+,
5509,rpoE,b1810,+,
5510,rpoE,b1902,+,
5511,rpoE,b2060,+,
5512,rpoE,b2062,+,
5513,rpoE,b2340,+,
5514,rpoE,b2378,+,
5515,rpoE,b2420,+,
5516,rpoE,b2431,+,
5517,rpoE,b2432,+,
5518,rpoE,b2477,+,
5519,rpoE,b2494,+,
5520,rpoE,b2495,+,
5521,rpoE,b2511,+,
5522,rpoE,b2512,+,
5523,rpoE,b2570,+,
5524,rpoE,b2572,+,
5525,rpoE,b2573,+,
5526,rpoE,b2595,+,
5527,rpoE,b2617,+,
5528,rpoE,b2631,+,
5529,rpoE,b2891_1,+,
5530,rpoE,b2892,+,
5531,rpoE,b2893,+,
5532,rpoE,b2958,+,
5533,rpoE,b2970,+,
5534,rpoE,b3055,+,
5535,rpoE,b3056,+,
5536,rpoE,b3057,+,
5537,rpoE,b3067,+,
5538,rpoE,b3095,+,
5539,rpoE,b3096,+,
5540,rpoE,b3150,+,
5541,rpoE,b3181,+,
5542,rpoE,b3190,+,
5543,rpoE,b3200,+,
5544,rpoE,b3201,+,
5545,rpoE,b3202,+,
5546,rpoE,b3203,+,
5547,rpoE,b3204,+,
5548,rpoE,b3205,+,
5549,rpoE,b3322,+,
5550,rpoE,b3323,+,
5551,rpoE,b3339,+,
5552,rpoE,b3340,+,
5553,rpoE,b3347,+,
5554,rpoE,b3416,+,
5555,rpoE,b3461,+,
5556,rpoE,b3527,+,
5557,rpoE,b3546,+,
5558,rpoE,b3558,+,
5559,rpoE,b3575,+,
5560,rpoE,b3576,+,
5561,rpoE,b3577,+,
5562,rpoE,b3578,+,
5563,rpoE,b3579,+,
5564,rpoE,b3580,+,
5565,rpoE,b3581,+,
5566,rpoE,b3582,+,
5567,rpoE,b3583,+,
5568,rpoE,b3619,+,
5569,rpoE,b3620,+,
5570,rpoE,b3621,+,
5571,rpoE,b3622,+,
5572,rpoE,b3656,+,
5573,rpoE,b3657,+,
5574,rpoE,b3712,+,
5575,rpoE,b3713,+,
5576,rpoE,b3922,+,
5577,rpoE,b3923,+,
5578,rpoE,b4041,+,
5579,rpoE,b4159,+,
5580,rpoE,b4160,+,
5581,rpoE,b4216,+,
5582,rpoE,b4357,+,
5583,rpoH,b0014,+,
5584,rpoH,b0015,+,
5585,rpoH,b0026,+,
5586,rpoH,b0027,+,
5587,rpoH,b0028,+,
5588,rpoH,b0029,+,
5589,rpoH,b0059,+,
5590,rpoH,b0080,+,
5591,rpoH,b0126,+,
5592,rpoH,b0209,+,
5593,rpoH,b0210,+,
5594,rpoH,b0218,+,
5595,rpoH,b0353,+,
5596,rpoH,b0415,+,
5597,rpoH,b0416,+,
5598,rpoH,b0417,+,
5599,rpoH,b0418,+,
5600,rpoH,b0437,+,
5601,rpoH,b0438,+,
5602,rpoH,b0439,+,
5603,rpoH,b0441,+,
5604,rpoH,b0473,+,
5605,rpoH,b0492,+,
5606,rpoH,b0630,+,
5607,rpoH,b0631,+,
5608,rpoH,b0657,+,
5609,rpoH,b0658,+,
5610,rpoH,b0659,+,
5611,rpoH,b0660,+,
5612,rpoH,b0680,+,
5613,rpoH,b0685,+,
5614,rpoH,b0731,+,
5615,rpoH,b0732,+,
5616,rpoH,b0966,+,
5617,rpoH,b1001,+,
5618,rpoH,b1056,+,
5619,rpoH,b1057,+,
5620,rpoH,b1060,+,
5621,rpoH,b1129,+,
5622,rpoH,b1130,+,
5623,rpoH,b1274,+,
5624,rpoH,b1279,+,
5625,rpoH,b1280,+,
5626,rpoH,b1281,+,
5627,rpoH,b1321,+,
5628,rpoH,b1322,+,
5629,rpoH,b1323,+,
5630,rpoH,b1326,+,
5631,rpoH,b1327,+,
5632,rpoH,b1380,+,
5633,rpoH,b1499,+,
5634,rpoH,b1593,+,
5635,rpoH,b1594,+,
5636,rpoH,b1664,+,
5637,rpoH,b1779,+,
5638,rpoH,b1780,+,
5639,rpoH,b1814,+,
5640,rpoH,b1829,+,
5641,rpoH,b1838,+,
5642,rpoH,b2123,+,
5643,rpoH,b2128,+,
5644,rpoH,b2129,+,
5645,rpoH,b2130,+,
5646,rpoH,b2131,+,
5647,rpoH,b2193,+,
5648,rpoH,b2290,+,
5649,rpoH,b2291,+,
5650,rpoH,b2296,+,
5651,rpoH,b2415,+,
5652,rpoH,b2417,+,
5653,rpoH,b2559,+,
5654,rpoH,b2560,+,
5655,rpoH,b2592,+,
5656,rpoH,b2597,+,
5657,rpoH,b2614,+,
5658,rpoH,b2630,+,
5659,rpoH,b2641_1,+,
5660,rpoH,b2700,+,
5661,rpoH,b2754,+,
5662,rpoH,b2755,+,
5663,rpoH,b2756,+,
5664,rpoH,b2757,+,
5665,rpoH,b2892,+,
5666,rpoH,b2893,+,
5667,rpoH,b2894,+,
5668,rpoH,b2954,+,
5669,rpoH,b2955,+,
5670,rpoH,b3067,+,
5671,rpoH,b3178,+,
5672,rpoH,b3179,+,
5673,rpoH,b3279,+,
5674,rpoH,b3292,+,
5675,rpoH,b3293,+,
5676,rpoH,b3399,+,
5677,rpoH,b3400,+,
5678,rpoH,b3401,+,
5679,rpoH,b3414,+,
5680,rpoH,b3497,+,
5681,rpoH,b3498,+,
5682,rpoH,b3594,+,
5683,rpoH,b3619,+,
5684,rpoH,b3620,+,
5685,rpoH,b3621,+,
5686,rpoH,b3622,+,
5687,rpoH,b3635,+,
5688,rpoH,b3686,+,
5689,rpoH,b3687,+,
5690,rpoH,b3931,+,
5691,rpoH,b3932,+,
5692,rpoH,b3936,+,
5693,rpoH,b3965,+,
5694,rpoH,b3989,+,
5695,rpoH,b4013,+,
5696,rpoH,b4140,+,
5697,rpoH,b4142,+,
5698,rpoH,b4143,+,
5699,rpoH,b4170,+,
5700,rpoH,b4171,+,
5701,rpoH,b4172,+,
5702,rpoH,b4173,+,
5703,rpoH,b4174,+,
5704,rpoH,b4175,+,
5705,rpoH,b4258,+,
5706,rpoH,b4259,+,
5707,rpoH,b4279,+,
5708,rpoH,b4280,+,
5709,rpoH,b4297,+,
5710,rpoH,b4298,+,
5711,rpoH,b4299,+,
5712,rpoH,b4342,+,
5713,rpoH,b4392,+,
5714,rpoH,b4397,+,
5715,rpoH,b4398,+,
5716,rpoH,b4399,+,
5717,rpoN,b0045,+,
5718,rpoN,b0240_1,+,
5719,rpoN,b0319,+,
5720,rpoN,b0331,+,
5721,rpoN,b0333,+,
5722,rpoN,b0334,+,
5723,rpoN,b0335,+,
5724,rpoN,b0450,+,
5725,rpoN,b0451,+,
5726,rpoN,b0473,+,
5727,rpoN,b0652,+,
5728,rpoN,b0653,+,
5729,rpoN,b0654,+,
5730,rpoN,b0655,+,
5731,rpoN,b0809,+,
5732,rpoN,b0810,+,
5733,rpoN,b0811,+,
5734,rpoN,b0854,+,
5735,rpoN,b0855,+,
5736,rpoN,b0856,+,
5737,rpoN,b0857,+,
5738,rpoN,b1006,+,
5739,rpoN,b1007,+,
5740,rpoN,b1008,+,
5741,rpoN,b1009,+,
5742,rpoN,b1010,+,
5743,rpoN,b1011,+,
5744,rpoN,b1012,+,
5745,rpoN,b1218,+,
5746,rpoN,b1296,+,
5747,rpoN,b1304,+,
5748,rpoN,b1305,+,
5749,rpoN,b1306,+,
5750,rpoN,b1307,+,
5751,rpoN,b1308,+,
5752,rpoN,b1483,+,
5753,rpoN,b1484,+,
5754,rpoN,b1485,+,
5755,rpoN,b1487,+,
5756,rpoN,b1488,+,
5757,rpoN,b1744,+,
5758,rpoN,b1745,+,
5759,rpoN,b1746,+,
5760,rpoN,b1748,+,
5761,rpoN,b1783,+,
5762,rpoN,b1891,+,
5763,rpoN,b1892,+,
5764,rpoN,b1988,+,
5765,rpoN,b2184,+,
5766,rpoN,b2221,+,
5767,rpoN,b2222,+,
5768,rpoN,b2223,+,
5769,rpoN,b2224,+,
5770,rpoN,b2306,+,
5771,rpoN,b2307,+,
5772,rpoN,b2308,+,
5773,rpoN,b2309,+,
5774,rpoN,b2310,+,
5775,rpoN,b2470,+,
5776,rpoN,b2481,+,
5777,rpoN,b2482,+,
5778,rpoN,b2483,+,
5779,rpoN,b2484,+,
5780,rpoN,b2485,+,
5781,rpoN,b2486,+,
5782,rpoN,b2487,+,
5783,rpoN,b2488,+,
5784,rpoN,b2489,+,
5785,rpoN,b2490,+,
5786,rpoN,b2491,+,
5787,rpoN,b2492,+,
5788,rpoN,b2570,+,
5789,rpoN,b2572,+,
5790,rpoN,b2573,+,
5791,rpoN,b2710,+,
5792,rpoN,b2711,+,
5793,rpoN,b2712,+,
5794,rpoN,b2713,+,
5795,rpoN,b2718,+,
5796,rpoN,b2719,+,
5797,rpoN,b2720,+,
5798,rpoN,b2721,+,
5799,rpoN,b2722,+,
5800,rpoN,b2723,+,
5801,rpoN,b2724,+,
5802,rpoN,b2725,+,
5803,rpoN,b2726,+,
5804,rpoN,b2727,+,
5805,rpoN,b2728,+,
5806,rpoN,b2729,+,
5807,rpoN,b2730,+,
5808,rpoN,b2731,+,
5809,rpoN,b2784,+,
5810,rpoN,b2866,+,
5811,rpoN,b2867,+,
5812,rpoN,b2868,+,
5813,rpoN,b2878,+,
5814,rpoN,b2879,+,
5815,rpoN,b3227,+,
5816,rpoN,b3268_1,+,
5817,rpoN,b3269,+,
5818,rpoN,b3270,+,
5819,rpoN,b3271,+,
5820,rpoN,b3421,+,
5821,rpoN,b3422,+,
5822,rpoN,b3461,+,
5823,rpoN,b3476,+,
5824,rpoN,b3477,+,
5825,rpoN,b3478,+,
5826,rpoN,b3479,+,
5827,rpoN,b3480,+,
5828,rpoN,b3481,+,
5829,rpoN,b3521,+,
5830,rpoN,b3673,+,
5831,rpoN,b3686,+,
5832,rpoN,b3800,+,
5833,rpoN,b3868,+,
5834,rpoN,b3869,+,
5835,rpoN,b3902,+,
5836,rpoN,b4002,+,
5837,rpoN,b4003,+,
5838,rpoN,b4004,+,
5839,rpoN,b4050,+,
5840,rpoN,b4067,+,
5841,rpoN,b4079,+,
5842,rpoN,b4475,+,
5843,rpoS,b0019,+,
5844,rpoS,b0020,+,
5845,rpoS,b0065,+,
5846,rpoS,b0070,+,
5847,rpoS,b0093,+,
5848,rpoS,b0094,+,
5849,rpoS,b0095,+,
5850,rpoS,b0113,+,
5851,rpoS,b0114,+,
5852,rpoS,b0116,+,
5853,rpoS,b0139,+,
5854,rpoS,b0140,+,
5855,rpoS,b0142,+,
5856,rpoS,b0143,+,
5857,rpoS,b0157,+,
5858,rpoS,b0158,+,
5859,rpoS,b0159,+,
5860,rpoS,b0186,+,
5861,rpoS,b0207,+,
5862,rpoS,b0231,+,
5863,rpoS,b0232,+,
5864,rpoS,b0233,+,
5865,rpoS,b0234,+,
5866,rpoS,b0240_1,+,
5867,rpoS,b0385,+,
5868,rpoS,b0435,+,
5869,rpoS,b0564,+,
5870,rpoS,b0707,+,
5871,rpoS,b0708,+,
5872,rpoS,b0726,+,
5873,rpoS,b0727,+,
5874,rpoS,b0728,+,
5875,rpoS,b0729,+,
5876,rpoS,b0755,+,
5877,rpoS,b0756,+,
5878,rpoS,b0757,+,
5879,rpoS,b0758,+,
5880,rpoS,b0759,+,
5881,rpoS,b0803,+,
5882,rpoS,b0812,+,
5883,rpoS,b0861,+,
5884,rpoS,b0862,+,
5885,rpoS,b0863,+,
5886,rpoS,b0864,+,
5887,rpoS,b0865,+,
5888,rpoS,b0871,+,
5889,rpoS,b0912,+,
5890,rpoS,b0929,+,
5891,rpoS,b0950,+,
5892,rpoS,b0951,+,
5893,rpoS,b0952,+,
5894,rpoS,b0972,+,
5895,rpoS,b0973,+,
5896,rpoS,b0974,+,
5897,rpoS,b0975,+,
5898,rpoS,b0976,+,
5899,rpoS,b0977,+,
5900,rpoS,b0978,+,
5901,rpoS,b0979,+,
5902,rpoS,b0980,+,
5903,rpoS,b0999,+,
5904,rpoS,b1000,+,
5905,rpoS,b1003,+,
5906,rpoS,b1004,+,
5907,rpoS,b1037,+,
5908,rpoS,b1038,+,
5909,rpoS,b1039,+,
5910,rpoS,b1040,+,
5911,rpoS,b1041,+,
5912,rpoS,b1042,+,
5913,rpoS,b1043,+,
5914,rpoS,b1051,+,
5915,rpoS,b1164,+,
5916,rpoS,b1165,+,
5917,rpoS,b1166,+,
5918,rpoS,b1167,+,
5919,rpoS,b1198,+,
5920,rpoS,b1199,+,
5921,rpoS,b1200,+,
5922,rpoS,b1201,+,
5923,rpoS,b1234,+,
5924,rpoS,b1235,+,
5925,rpoS,b1241,+,
5926,rpoS,b1257,+,
5927,rpoS,b1258,+,
5928,rpoS,b1259,+,
5929,rpoS,b1272,+,
5930,rpoS,b1274,+,
5931,rpoS,b1276,+,
5932,rpoS,b1283,+,
5933,rpoS,b1284,+,
5934,rpoS,b1285,+,
5935,rpoS,b1296,+,
5936,rpoS,b1298,+,
5937,rpoS,b1299,+,
5938,rpoS,b1300,+,
5939,rpoS,b1301,+,
5940,rpoS,b1302,+,
5941,rpoS,b1377,+,
5942,rpoS,b1378,+,
5943,rpoS,b1407,+,
5944,rpoS,b1440,+,
5945,rpoS,b1441,+,
5946,rpoS,b1442,+,
5947,rpoS,b1444,+,
5948,rpoS,b1469,+,
5949,rpoS,b1473,+,
5950,rpoS,b1480,+,
5951,rpoS,b1482,+,
5952,rpoS,b1483,+,
5953,rpoS,b1484,+,
5954,rpoS,b1485,+,
5955,rpoS,b1487,+,
5956,rpoS,b1488,+,
5957,rpoS,b1492,+,
5958,rpoS,b1493,+,
5959,rpoS,b1513,+,
5960,rpoS,b1514,+,
5961,rpoS,b1515,+,
5962,rpoS,b1516,+,
5963,rpoS,b1517,+,
5964,rpoS,b1518,+,
5965,rpoS,b1519,+,
5966,rpoS,b1587,+,
5967,rpoS,b1588,+,
5968,rpoS,b1589,+,
5969,rpoS,b1590,+,
5970,rpoS,b1591,+,
5971,rpoS,b1597,+,
5972,rpoS,b1611,+,
5973,rpoS,b1646,+,
5974,rpoS,b1661,+,
5975,rpoS,b1669,+,
5976,rpoS,b1670,+,
5977,rpoS,b1671,+,
5978,rpoS,b1672,+,
5979,rpoS,b1673,+,
5980,rpoS,b1674,+,
5981,rpoS,b1676,+,
5982,rpoS,b1712,+,
5983,rpoS,b1723,+,
5984,rpoS,b1732,+,
5985,rpoS,b1739,+,
5986,rpoS,b1744,+,
5987,rpoS,b1745,+,
5988,rpoS,b1746,+,
5989,rpoS,b1748,+,
5990,rpoS,b1749,+,
5991,rpoS,b1779,+,
5992,rpoS,b1854,+,
5993,rpoS,b1857,+,
5994,rpoS,b1896,+,
5995,rpoS,b1897,+,
5996,rpoS,b1900,+,
5997,rpoS,b1901,+,
5998,rpoS,b1967,+,
5999,rpoS,b2068,+,
6000,rpoS,b2074,+,
6001,rpoS,b2075,+,
6002,rpoS,b2076,+,
6003,rpoS,b2077,+,
6004,rpoS,b2078,+,
6005,rpoS,b2079,+,
6006,rpoS,b2097,+,
6007,rpoS,b2128,+,
6008,rpoS,b2129,+,
6009,rpoS,b2130,+,
6010,rpoS,b2131,+,
6011,rpoS,b2148,+,
6012,rpoS,b2149,+,
6013,rpoS,b2150,+,
6014,rpoS,b2163,+,
6015,rpoS,b2212,+,
6016,rpoS,b2213,+,
6017,rpoS,b2266,+,
6018,rpoS,b2344,+,
6019,rpoS,b2369,+,
6020,rpoS,b2370,+,
6021,rpoS,b2388,+,
6022,rpoS,b2406,+,
6023,rpoS,b2407,+,
6024,rpoS,b2417,+,
6025,rpoS,b2427,+,
6026,rpoS,b2428,+,
6027,rpoS,b2429,+,
6028,rpoS,b2446,+,
6029,rpoS,b2447,+,
6030,rpoS,b2464,+,
6031,rpoS,b2465,+,
6032,rpoS,b2501,+,
6033,rpoS,b2502,+,
6034,rpoS,b2535,+,
6035,rpoS,b2552,+,
6036,rpoS,b2570,+,
6037,rpoS,b2572,+,
6038,rpoS,b2573,+,
6039,rpoS,b2659,+,
6040,rpoS,b2660,+,
6041,rpoS,b2661,+,
6042,rpoS,b2662,+,
6043,rpoS,b2663,+,
6044,rpoS,b2665,+,
6045,rpoS,b2677,+,
6046,rpoS,b2678,+,
6047,rpoS,b2679,+,
6048,rpoS,b2687,+,
6049,rpoS,b2696,+,
6050,rpoS,b2733,+,
6051,rpoS,b2779,+,
6052,rpoS,b2912,+,
6053,rpoS,b2922,+,
6054,rpoS,b2925,+,
6055,rpoS,b2926,+,
6056,rpoS,b2927,+,
6057,rpoS,b2937,+,
6058,rpoS,b2965,+,
6059,rpoS,b3012,+,
6060,rpoS,b3035,+,
6061,rpoS,b3037,+,
6062,rpoS,b3038,+,
6063,rpoS,b3046_1,+,
6064,rpoS,b3047,+,
6065,rpoS,b3048,+,
6066,rpoS,b3049,+,
6067,rpoS,b3360,+,
6068,rpoS,b3361,+,
6069,rpoS,b3362,+,
6070,rpoS,b3392,+,
6071,rpoS,b3393,+,
6072,rpoS,b3394,+,
6073,rpoS,b3395,+,
6074,rpoS,b3428,+,
6075,rpoS,b3429,+,
6076,rpoS,b3430,+,
6077,rpoS,b3461,+,
6078,rpoS,b3491,+,
6079,rpoS,b3494,+,
6080,rpoS,b3500,+,
6081,rpoS,b3508,+,
6082,rpoS,b3509,+,
6083,rpoS,b3510,+,
6084,rpoS,b3512,+,
6085,rpoS,b3513,+,
6086,rpoS,b3514,+,
6087,rpoS,b3515,+,
6088,rpoS,b3516,+,
6089,rpoS,b3517,+,
6090,rpoS,b3519,+,
6091,rpoS,b3524,+,
6092,rpoS,b3555,+,
6093,rpoS,b3588,+,
6094,rpoS,b3612,+,
6095,rpoS,b3613,+,
6096,rpoS,b3614,+,
6097,rpoS,b3699,+,
6098,rpoS,b3700,+,
6099,rpoS,b3701,+,
6100,rpoS,b3724,+,
6101,rpoS,b3725,+,
6102,rpoS,b3726,+,
6103,rpoS,b3728,+,
6104,rpoS,b3740,+,
6105,rpoS,b3741,+,
6106,rpoS,b3745,+,
6107,rpoS,b3746,+,
6108,rpoS,b3773,+,
6109,rpoS,b3862,+,
6110,rpoS,b3905,+,
6111,rpoS,b3906,+,
6112,rpoS,b3911,+,
6113,rpoS,b3912,+,
6114,rpoS,b3916,+,
6115,rpoS,b3919,+,
6116,rpoS,b3929,+,
6117,rpoS,b3961,+,
6118,rpoS,b3995,+,
6119,rpoS,b4025,+,
6120,rpoS,b4067,+,
6121,rpoS,b4068,+,
6122,rpoS,b4069,+,
6123,rpoS,b4111,+,
6124,rpoS,b4149,+,
6125,rpoS,b4151,+,
6126,rpoS,b4152,+,
6127,rpoS,b4153,+,
6128,rpoS,b4154,+,
6129,rpoS,b4187,+,
6130,rpoS,b4217,+,
6131,rpoS,b4233,+,
6132,rpoS,b4326,+,
6133,rpoS,b4354,+,
6134,rpoS,b4376,+,
6135,rpoS,b4460,+,
6136,rpoS,b4480,+,
6137,rprA,b2741,+,weak
6138,rseX,b0957,-,weak
6139,rseX,b2215,-,weak
6140,rstA,b0929,-,weak
6141,rstA,b1037,-,strong
6142,rstA,b1038,-,strong
6143,rstA,b1039,-,strong
6144,rstA,b1040,-,strong
6145,rstA,b1224,+,weak
6146,rstA,b1225,+,weak
6147,rstA,b1226,+,weak
6148,rstA,b1227,+,weak
6149,rstA,b1597,+,strong
6150,rtcR,b3421,+,weak
6151,rtcR,b4475,+,weak
6152,rutR,b0032,+,strong
6153,rutR,b0033,+,strong
6154,rutR,b0592,-,strong
6155,rutR,b1006,-,strong
6156,rutR,b1007,-,strong
6157,rutR,b1008,-,strong
6158,rutR,b1009,-,strong
6159,rutR,b1010,-,strong
6160,rutR,b1011,-,strong
6161,rutR,b1012,-,strong
6162,rutR,b1013,-,strong
6163,rutR,b1285,-,weak
6164,rutR,b1649,-,strong
6165,rutR,b1650,-,strong
6166,rutR,b1651,-,strong
6167,rutR,b3515,-,strong
6168,rutR,b3516,-,strong
6169,rybB,b1256,-,weak
6170,rybB,b2215,-,weak
6171,rydC,b2177,-,weak
6172,rydC,b2178,-,weak
6173,rydC,b2179,-,weak
6175,ryfA,b2522,?,weak
6176,ryfD,b2592,-,weak
6177,ryhB,b0118,-,weak
6178,ryhB,b0123,-,weak
6179,ryhB,b0593,+,weak
6180,ryhB,b0594,+,weak
6181,ryhB,b0595,+,weak
6182,ryhB,b0596,+,weak
6183,ryhB,b0597,+,weak
6184,ryhB,b0722,-,weak
6185,ryhB,b0733,-,weak
6186,ryhB,b0902,-,weak
6187,ryhB,b1276,-,weak
6188,ryhB,b1378,-,weak
6189,ryhB,b1612,-,weak
6190,ryhB,b1654,-,weak
6191,ryhB,b1656,-,weak
6192,ryhB,b1777,-,weak
6193,ryhB,b1778,-,weak
6194,ryhB,b1981,+,weak
6195,ryhB,b2113,-,weak
6196,ryhB,b2277,-,weak
6197,ryhB,b2522,-,weak
6199,ryhB,b2527,-,weak
6200,ryhB,b2528,-,weak
6201,ryhB,b2529,-,weak
6202,ryhB,b2530,-,weak
6203,ryhB,b2531,-,weak
6204,ryhB,b2531,+,weak
6205,ryhB,b2936,-,weak
6206,ryhB,b2997,-,weak
6207,ryhB,b3336,-,weak
6208,ryhB,b3607,-,weak
6209,ryhB,b3894,-,weak
6210,ryhB,b4154,-,weak
6212,sdiA,b0093,+-,strong
6213,sdiA,b0094,-,strong
6214,sdiA,b0095,-,strong
6215,sdiA,b1707,+,strong
6216,sdiA,b3515,+,weak
6218,sgrR,b0066,-,strong
6219,sgrR,b0067,-,strong
6220,sgrR,b0068,-,strong
6221,sgrR,b0069,-,strong
6222,sgrR,b0070,+,strong
6223,sgrR,b2379,+,strong
6224,sgrS,b1101,-,weak
6230,slyA,b0076,+,strong
6231,slyA,b1182,+,strong
6232,slyA,b1388,+,strong
6233,slyA,b1389,+,strong
6234,slyA,b1390,+,strong
6235,slyA,b1391,+,strong
6236,slyA,b1392,+,strong
6237,slyA,b1393,+,strong
6238,slyA,b1394,+,strong
6239,slyA,b1395,+,strong
6240,slyA,b1396,+,strong
6241,slyA,b1397,+,strong
6242,slyA,b1398,+,strong
6243,slyA,b2754,+,strong
6244,slyA,b2755,+,strong
6245,slyA,b2756,+,strong
6246,slyA,b2757,+,strong
6247,slyA,b2758,+,strong
6248,slyA,b2759,+,strong
6249,slyA,b2760,+,strong
6250,slyA,b3335,+,strong
6251,slyA,b4292,-,strong
6252,slyA,b4293,-,strong
6253,sokB,b1420,-,weak
6255,soxR,b1611,+,strong
6256,soxR,b4062,+,strong
6257,soxR,b4063,-,strong
6258,soxS,b0463,+,strong
6259,soxS,b0578,+,strong
6260,soxS,b0683,+,strong
6261,soxS,b0684,+,strong
6262,soxS,b0762,+,weak
6263,soxS,b0850,+,strong
6264,soxS,b0851,+,strong
6265,soxS,b0852,+,strong
6266,soxS,b0853,+,strong
6267,soxS,b0871,+,weak
6268,soxS,b0950,+,strong
6269,soxS,b0951,+,strong
6270,soxS,b0952,+,strong
6271,soxS,b1101,+,strong
6272,soxS,b1276,+,strong
6273,soxS,b1277,+,strong
6274,soxS,b1377,+,strong
6275,soxS,b1378,+,strong
6276,soxS,b1415,+,weak
6277,soxS,b1530,+,strong
6278,soxS,b1531,+,strong
6279,soxS,b1532,+,strong
6280,soxS,b1611,+,strong
6281,soxS,b1852,+,strong
6282,soxS,b1973,+,weak
6283,soxS,b2159,+,weak
6284,soxS,b2237,+,strong
6285,soxS,b2895,+,weak
6286,soxS,b3035,+,weak
6287,soxS,b3037,+,weak
6288,soxS,b3038,+,weak
6289,soxS,b3624,+,strong
6290,soxS,b3625,+,strong
6291,soxS,b3908,+,strong
6292,soxS,b3924,+,strong
6293,soxS,b4025,+,weak
6294,soxS,b4062,-,strong
6295,soxS,b4396,-,strong
6296,spermidine,b1243,+,strong
6297,spermidine,b1244,+,strong
6298,spermidine,b1245,+,strong
6299,spermidine,b1246,+,strong
6300,spermidine,b1247,+,strong
6301,spf,b0757,-,weak
6302,srlR,b2702,-,weak
6303,srlR,b2704,-,weak
6304,srlR,b2705,-,weak
6305,srlR,b2706,-,weak
6306,srlR,b2707,-,weak
6307,srlR,b2708,-,weak
6308,stpA,b0076,-,weak
6309,stpA,b2669,-,weak
6310,stpA,b2912,-,strong
6311,stpA,b3721,-,weak
6312,stpA,b3722,-,weak
6313,stpA,b3723,-,weak
6314,sutR,b1434,+-,strong
6315,sutR,b1920,-,strong
6316,sutR,b1921,-,strong
6317,sutR,b1922,-,strong
6318,sutR,b3607,-,strong
6319,symR,b4347,-,weak
6320,tdcA,b3113,+,strong
6321,tdcA,b3114,+,strong
6322,tdcA,b3115,+,strong
6323,tdcA,b3116,+,strong
6324,tdcA,b3117,+,strong
6325,tdcA,b3118,+,strong
6326,tdcA,b4471,+,strong
6327,tdcR,b3113,+,strong
6328,tdcR,b3114,+,strong
6329,tdcR,b3115,+,strong
6330,tdcR,b3116,+,strong
6331,tdcR,b3117,+,strong
6332,tdcR,b3118,+,strong
6333,tdcR,b4471,+,strong
6334,thr-tRNA,b0002,-,strong
6335,thr-tRNA,b0003,-,strong
6336,thr-tRNA,b0004,-,strong
6337,torR,b0995,-,strong
6338,torR,b0996,+,strong
6339,torR,b0997,+,strong
6340,torR,b0998,+,strong
6341,torR,b3508,+,weak
6342,torR,b3509,+,weak
6343,torR,b3510,+,weak
6344,torR,b3516,-,weak
6345,torR,b3517,-,weak
6346,torR,b3707,+,strong
6347,torR,b3708,+,strong
6348,torR,b3709,+,strong
6349,treR,b4239,-,strong
6350,treR,b4240,-,strong
6351,trp-tRNA,b1260,-,strong
6352,trp-tRNA,b1261,-,strong
6353,trp-tRNA,b1262,-,strong
6354,trp-tRNA,b1263,-,strong
6355,trp-tRNA,b1263,-,strong
6356,trp-tRNA,b1264,-,strong
6357,trpR,b0388,-,strong
6358,trpR,b0389,-,strong
6359,trpR,b0390,-,strong
6360,trpR,b1260,-,strong
6361,trpR,b1261,-,strong
6362,trpR,b1262,-,strong
6363,trpR,b1263,-,strong
6364,trpR,b1264,-,strong
6365,trpR,b1265,-,strong
6366,trpR,b1704,-,strong
6367,trpR,b3161,-,strong
6368,trpR,b4393,-,strong
6369,ttdR,b3060,+,strong
6370,ttdR,b3061,+,strong
6371,ttdR,b3062,+,strong
6372,ttdR,b3063,+,strong
6373,tyrR,b0048,+,strong
6374,tyrR,b0112,-,strong
6375,tyrR,b0388,-,strong
6376,tyrR,b0389,-,strong
6377,tyrR,b0390,-,strong
6378,tyrR,b0754,-,strong
